trade_id,timestamp,ticker,side,qty,price,trader,venue
T701796,2024-12-26 14:38:00,XOM,SELL,41.0,93.6557,haddad.y,XNAS
T701395,2024-12-05 11:22:00,GS,SELL,19.0,,kim.r,XNYS
T701884,2024-11-11 11:33:00,KO,SELL,3400.0,62.53,novak.p,XNAS
T701772,2024-12-19 15:47:00,XOM,BUY,13.0,94.491,haddad.y,BATS
T702832,2024-11-15 11:07:00,BP.L,BUY,1700.0,4.5061,okafor.a,XNAS
T701279,2024-11-11 09:41:00,GS,BUY,1800.0,474.6635,haddad.y,XNYS
T701872,2024-11-08 10:13:00,KO,SELL,900.0,62.4184,novak.p,XNAS
T700744,2024-11-25 09:32:00,NVDA,BUY,100.0,1257.3138,kim.r,XNYS
T701703,2024-12-06 10:20:00,XOM,BUY,36.0,95.2688,kim.r,XNYS
T702719,2024-12-26 11:24:00,TSLA,SELL,1000.0,224.0147,haddad.y,XNAS
T700871,2024-12-19 15:54:00,NVDA,BUY,1600.0,969.8106,haddad.y,XNYS
T700200,2024-12-10 13:46:00,AAPL,SELL,2600.0,395.3565,kim.r,DARK
T702982,2024-12-18 10:46:00,BP.L,BUY,2300.0,4.5686,silva.m,XNAS
T702039,2024-12-12 15:58:00,KO,BUY,2100.0,64.5805,silva.m,BATS
T702236,2024-11-21 10:27:00,PG,BUY,2600.0,147.1384,haddad.y,XNAS
T702951,2024-12-11 10:16:00,BP.L,SELL,500.0,4.7921,okafor.a,BATS
T702559,2024-11-21 15:21:00,TSLA,BUY,1700.0,191.1034,okafor.a,BATS
T701459,2024-12-18 15:30:00,GS,SELL,900.0,489.4509,haddad.y,XNYS
T700525,2024-12-12 09:33:00,MSFT,SELL,200.0,244.113,novak.p,BATS
T701417,2024-12-10 15:04:00,GS,SELL,900.0,453.0205,silva.m,DARK
T701734,2024-12-12 12:22:00,XOM,SELL,200.0,93.1441,silva.m,DARK
T702178,2024-11-11 11:58:00,PG,SELL,900.0,144.3549,novak.p,XNYS
T700807,2024-12-06 13:10:00,NVDA,SELL,2300.0,1131.1427,novak.p,DARK
T700506,2024-12-09 13:07:00,MSFT,BUY,2700.0,265.0631,haddad.y,XNAS
T700479,2024-12-03 11:09:00,MSFT,SELL,2200.0,254.4125,kim.r,XNAS
T700687,2024-11-12 14:29:00,NVDA,BUY,22.0,1191.7008,kim.r,BATS
T701831,2024-10-31 09:45:00,KO,SELL,100.0,63.4997,silva.m,BATS
T701420,2024-12-11 10:16:00,GS,SELL,35.0,450.4892,silva.m,XNYS
T700396,2024-11-18 09:30:00,MSFT,BUY,1900.0,238.8233,okafor.a,DARK
T702247,2024-11-22 15:53:00,PG,SELL,1300.0,148.1881,novak.p,XNAS
T703004,2024-12-23 15:56:00,BP.L,BUY,24.0,4.354,novak.p,BATS
T701969,2024-11-29 09:39:00,KO,SELL,1800.0,62.2597,novak.p,XNAS
T702886,2024-11-27 10:15:00,BP.L,SELL,1200.0,4.9137,novak.p,BATS
T701416,2024-12-10 13:08:00,GS,SELL,44.0,454.8145,kim.r,XNAS
T702095,2024-12-24 14:39:00,KO,SELL,2300.0,67.4467,silva.m,XNAS
T700602,2024-12-27 15:23:00,MSFT,SELL,3000.0,268.4669,okafor.a,BATS
T700240,2024-12-18 15:48:00,AAPL,SELL,600.0,402.4612,kim.r,BATS
T700985,2024-11-12 09:37:00,JPM,BUY,2900.0,285.4043,silva.m,XNAS
T700448,2024-11-26 09:58:00,MSFT,SELL,1700.0,253.4885,silva.m,XNYS
T700840,2024-12-13 15:20:00,NVDA,BUY,32.0,1045.8663,kim.r,DARK
T702507,2024-11-12 15:57:00,TSLA,BUY,1300.0,212.3584,silva.m,DARK
T700013,2024-10-30 15:09:00,AAPL,BUY,500.0,355.4625,novak.p,
T703015,2024-12-26 15:00:00,BP.L,BUY,2600.0,4.287,novak.p,XNAS
T702163,2024-11-07 11:59:00,PG,BUY,3800.0,144.263,novak.p,XNAS
T702736,2024-12-30 15:44:00,TSLA,BUY,1300.0,211.2227,novak.p,BATS
T702631,2024-12-09 15:44:00,TSLA,BUY,41.0,213.3496,novak.p,XNAS
T701882,2024-11-11 10:01:00,KO,SELL,2000.0,62.5221,okafor.a,XNAS
T700376,2024-11-12 15:11:00,MSFT,BUY,1000.0,242.0791,okafor.a,BATS
T701729,2024-12-11 15:46:00,XOM,BUY,4400.0,92.9278,kim.r,XNYS
T700263,2024-12-24 11:42:00,AAPL,BUY,2200.0,393.6311,silva.m,XNYS
T700615,2024-12-31 14:34:00,MSFT,SELL,2600.0,263.6901,silva.m,XNAS
T700503,2024-12-06 15:18:00,MSFT,SELL,2500.0,270.9549,kim.r,XNAS
T700057,2024-11-08 12:58:00,AAPL,BUY,2900.0,358.8317,kim.r,XNYS
T701642,2024-11-21 13:53:00,XOM,SELL,800.0,101.6325,okafor.a,DARK
T702334,2024-12-11 13:49:00,PG,BUY,500.0,152.7007,novak.p,DARK
T700266,2024-12-24 13:13:00,AAPL,BUY,1700.0,396.7415,okafor.a,XNAS
T701611,2024-11-18 09:44:00,XOM,SELL,200.0,97.8744,okafor.a,XNAS
T702725,2024-12-27 14:31:00,TSLA,BUY,1000.0,210.9129,silva.m,BATS
T700232,2024-12-17 15:36:00,AAPL,BUY,2900.0,401.7554,novak.p,BATS
T701963,2024-11-27 10:55:00,KO,BUY,2300.0,62.1019,haddad.y,XNAS
T701644,2024-11-21 15:43:00,XOM,SELL,2400.0,101.6852,silva.m,XNYS
T702287,2024-12-03 11:30:00,PG,BUY,2000.0,151.7081,okafor.a,XNAS
T702109,2024-12-30 11:36:00,KO,SELL,1100.0,68.4033,okafor.a,XNAS
T702603,2024-12-03 15:39:00,TSLA,BUY,3300.0,199.2141,okafor.a,XNAS
T701127,2024-12-12 09:34:00,JPM,SELL,4400.0,310.1151,okafor.a,XNAS
T701586,2024-11-12 11:03:00,XOM,SELL,600.0,94.4673,okafor.a,XNYS
T701084,2024-12-03 14:52:00,JPM,SELL,9.0,301.9426,okafor.a,DARK
T700785,2024-12-04 10:46:00,NVDA,BUY,1300.0,1098.2624,silva.m,XNAS
T702830,2024-11-14 15:55:00,BP.L,SELL,3100.0,4.5007,silva.m,XNYS
T700173,2024-12-05 11:12:00,AAPL,BUY,100.0,393.615,novak.p,XNYS
T700141,2024-11-27 12:40:00,AAPL,BUY,3900.0,374.7789,okafor.a,XNYS
T700204,2024-12-11 10:53:00,AAPL,SELL,400.0,397.4185,silva.m,BATS
T702072,2024-12-19 12:46:00,KO,SELL,3900.0,65.311,silva.m,BATS
T701467,2024-12-20 11:22:00,GS,BUY,3400.0,482.1384,silva.m,BATS
T702305,2024-12-05 15:41:00,PG,SELL,3500.0,153.6551,haddad.y,XNAS
T700863,2024-12-18 15:49:00,NVDA,SELL,3200.0,977.9532,kim.r,XNAS
T700971,2024-11-07 15:08:00,JPM,BUY,3400.0,294.3946,haddad.y,XNYS
T702740,2024-12-31 12:55:00,TSLA,BUY,2900.0,209.7765,haddad.y,XNYS
T701696,2024-12-05 10:43:00,XOM,SELL,2600.0,96.1688,silva.m,XNAS
T700681,2024-11-11 14:47:00,NVDA,BUY,3400.0,1213.9938,kim.r,DARK
T702402,2024-12-26 14:29:00,PG,SELL,42.0,157.5055,novak.p,XNYS
T702227,2024-11-20 09:33:00,PG,SELL,4000.0,146.0359,silva.m,XNAS
T700845,2024-12-16 13:51:00,NVDA,SELL,700.0,1007.2922,novak.p,BATS
T700895,2024-12-26 13:37:00,NVDA,SELL,5.0,1096.9127,kim.r,XNYS
T701707,2024-12-06 10:45:00,XOM,SELL,4400.0,95.2385,novak.p,XNYS
T702255,2024-11-26 09:50:00,PG,BUY,3600.0,147.9109,okafor.a,BATS
T702722,2024-12-27 11:24:00,TSLA,SELL,6.0,215.859,novak.p,XNYS
T700789,2024-12-04 14:57:00,NVDA,BUY,1600.0,1079.6291,haddad.y,DARK
T702720,2024-12-26 14:00:00,TSLA,SELL,25.0,219.3891,silva.m,BATS
T701491,2024-12-26 15:13:00,GS,BUY,1700.0,542.4029,silva.m,XNAS
T701062,2024-11-29 10:31:00,JPM,BUY,2900.0,304.762,silva.m,XNYS
T702959,2024-12-12 15:49:00,BP.L,BUY,2700.0,4.7451,okafor.a,DARK
T702918,2024-12-04 15:59:00,BP.L,BUY,4100.0,4.8311,kim.r,XNAS
T700268,2024-12-24 14:31:00,AAPL,BUY,3900.0,400.3225,silva.m,BATS
T701075,2024-12-02 14:50:00,JPM,BUY,30.0,307.2737,haddad.y,XNAS
T702783,2024-11-06 09:56:00,BP.L,SELL,3400.0,4.4344,silva.m,XNYS
T700511,2024-12-09 15:18:00,MSFT,SELL,1700.0,259.9733,okafor.a,BATS
T702643,2024-12-11 11:19:00,TSLA,BUY,900.0,214.819,novak.p,XNYS
T702478,2024-11-06 12:59:00,TSLA,BUY,3600.0,224.0111,kim.r,XNAS
T700100,2024-11-19 10:22:00,AAPL,SELL,1000.0,367.0951,haddad.y,XNYS
T700012,2024-10-30 13:06:00,AAPL,SELL,1800.0,357.8272,okafor.a,BATS
T700644,2024-11-04 11:24:00,NVDA,BUY,200.0,1454.0542,silva.m,XNAS
T702088,2024-12-23 14:00:00,KO,BUY,400.0,65.3084,okafor.a,XNYS
T700778,2024-12-03 09:41:00,NVDA,BUY,3700.0,1088.799,haddad.y,BATS
T700947,2024-11-01 15:00:00,JPM,BUY,400.0,299.7904,novak.p,XNYS
T701332,2024-11-21 12:39:00,GS,SELL,1100.0,470.7936,kim.r,XNAS
T702078,2024-12-20 10:44:00,KO,SELL,20.0,65.151,novak.p,XNYS
T701888,2024-11-12 11:17:00,KO,SELL,3700.0,62.9263,novak.p,DARK
T701381,2024-12-03 11:52:00,GS,BUY,2800.0,518.8886,silva.m,BATS
T701073,2024-12-02 12:30:00,JPM,BUY,600.0,305.754,haddad.y,XNYS
T701844,2024-11-04 12:59:00,KO,BUY,2200.0,63.4781,okafor.a,XNYS
T702911,2024-12-04 09:46:00,BP.L,BUY,42.0,4.7962,kim.r,XNAS
T700020,2024-11-01 09:34:00,AAPL,SELL,2700.0,354.7767,haddad.y,BATS
T700749,2024-11-25 15:43:00,NVDA,BUY,13.0,1205.5185,kim.r,DARK
T701086,2024-12-04 10:07:00,JPM,SELL,2800.0,303.5387,silva.m,BATS
T700117,2024-11-21 15:54:00,AAPL,BUY,33.0,371.3435,haddad.y,XNAS
T703013,2024-12-26 13:34:00,BP.L,BUY,1700.0,4.2851,kim.r,XNYS
T702512,2024-11-13 15:32:00,TSLA,SELL,1600.0,211.3232,haddad.y,BATS
T700935,2024-10-30 15:50:00,JPM,SELL,26.0,297.1879,silva.m,BATS
T700563,2024-12-19 11:45:00,MSFT,SELL,1000.0,262.0133,novak.p,XNAS
T702205,2024-11-15 10:48:00,PG,SELL,7.0,145.0296,okafor.a,BATS
T702119,2024-10-29 13:50:00,PG,BUY,800.0,144.2699,silva.m,BATS
T700490,2024-12-04 15:36:00,MSFT,BUY,800.0,261.9232,okafor.a,XNAS
T700046,2024-11-06 15:15:00,AAPL,SELL,1200.0,351.4253,novak.p,BATS
T700492,2024-12-05 09:40:00,MSFT,BUY,3000.0,262.7681,kim.r,BATS
T701732,2024-12-12 10:23:00,XOM,BUY,1100.0,92.9371,novak.p,BATS
T701845,2024-11-04 13:21:00,KO,SELL,1200.0,63.5519,silva.m,XNYS
T702397,2024-12-24 15:57:00,PG,BUY,3400.0,154.3642,silva.m,XNYS
T701029,2024-11-20 13:45:00,JPM,SELL,700.0,302.1537,okafor.a,XNYS
T702006,2024-12-05 15:46:00,KO,SELL,3600.0,63.7081,novak.p,BATS
T700768,2024-11-29 13:14:00,NVDA,BUY,1900.0,1137.0863,okafor.a,XNYS
T701414,2024-12-10 09:55:00,GS,SELL,2800.0,465.2924,novak.p,DARK
T701159,2024-12-18 15:57:00,JPM,BUY,800.0,335.9901,silva.m,XNYS
T702284,2024-12-03 09:49:00,PG,SELL,3200.0,151.95,novak.p,DARK
T702219,2024-11-19 10:07:00,PG,SELL,27.0,143.7341,silva.m,XNAS
T702888,2024-11-27 11:12:00,BP.L,BUY,3800.0,,haddad.y,XNAS
T701163,2024-12-19 13:21:00,JPM,BUY,3300.0,329.2761,haddad.y,XNAS
T701962,2024-11-27 10:41:00,KO,BUY,500.0,62.2241,okafor.a,XNAS
T700883,2024-12-23 15:35:00,NVDA,BUY,300.0,1073.9068,okafor.a,XNAS
T700564,2024-12-19 14:46:00,MSFT,BUY,3700.0,260.0271,silva.m,BATS
T700609,2024-12-30 12:53:00,MSFT,BUY,1800.0,264.1595,haddad.y,DARK
T701051,2024-11-26 13:19:00,JPM,SELL,900.0,308.8458,okafor.a,DARK
T702222,2024-11-19 11:51:00,PG,BUY,1900.0,144.476,okafor.a,XNYS
T701294,2024-11-13 13:27:00,GS,BUY,2400.0,475.8077,okafor.a,XNYS
T701384,2024-12-03 14:40:00,GS,BUY,2700.0,527.0538,haddad.y,XNYS
T701584,2024-11-11 15:38:00,XOM,BUY,600.0,94.0951,haddad.y,XNYS
T700576,2024-12-23 11:52:00,MSFT,SELL,2900.0,264.4856,okafor.a,BATS
T700626,2024-10-30 13:46:00,NVDA,BUY,700.0,1400.3714,silva.m,XNAS
T702908,2024-12-03 12:27:00,BP.L,SELL,3800.0,4.8116,silva.m,XNAS
T702994,2024-12-19 15:06:00,BP.L,BUY,1300.0,4.4641,okafor.a,XNAS
T701208,2024-12-30 14:15:00,JPM,BUY,100.0,333.5498,haddad.y,XNYS
T702756,2024-10-30 14:06:00,BP.L,BUY,1800.0,4.4469,haddad.y,XNAS
T702383,2024-12-20 11:05:00,PG,SELL,41.0,152.2631,kim.r,XNYS
T701617,2024-11-18 13:47:00,XOM,SELL,2800.0,99.273,haddad.y,DARK
T702013,2024-12-09 11:05:00,KO,SELL,300.0,63.4097,okafor.a,XNAS
T701236,2024-10-31 13:48:00,GS,SELL,27.0,487.1072,haddad.y,XNYS
T700755,2024-11-26 15:11:00,NVDA,BUY,25.0,1138.204,silva.m,XNYS
T701774,2024-12-20 11:03:00,XOM,BUY,2100.0,94.103,novak.p,BATS
T701615,2024-11-18 10:43:00,XOM,SELL,3900.0,97.7623,haddad.y,BATS
T701680,2024-12-02 13:25:00,XOM,BUY,1800.0,100.2781,haddad.y,XNAS
T700639,2024-11-01 12:56:00,NVDA,SELL,4000.0,1437.3262,haddad.y,XNYS
T701490,2024-12-26 12:35:00,GS,BUY,1100.0,528.9294,silva.m,XNAS
T700043,2024-11-06 10:51:00,AAPL,BUY,3200.0,353.5644,kim.r,XNYS
T700007,2024-10-30 09:36:00,AAPL,SELL,1300.0,360.7464,silva.m,XNAS
T702406,2024-12-27 13:50:00,PG,BUY,3200.0,160.4398,silva.m,BATS
T700738,2024-11-22 10:52:00,NVDA,BUY,1.0,1260.1001,kim.r,XNAS
T700032,2024-11-04 11:56:00,AAPL,BUY,400.0,355.3091,silva.m,BATS
T700470,2024-11-29 15:52:00,MSFT,BUY,3300.0,252.7594,kim.r,XNAS
T700471,2024-12-02 09:31:00,MSFT,SELL,4400.0,253.5802,kim.r,XNAS
T700421,2024-11-20 15:46:00,MSFT,BUY,4200.0,259.6525,okafor.a,XNAS
T701779,2024-12-23 09:30:00,XOM,BUY,14.0,92.9919,novak.p,XNAS
T702297,2024-12-04 14:47:00,PG,SELL,3200.0,152.1521,novak.p,XNYS
T701661,2024-11-26 13:36:00,XOM,BUY,20.0,99.9441,kim.r,XNAS
T701723,2024-12-11 10:51:00,XOM,SELL,6.0,92.9075,kim.r,XNYS
T702458,2024-11-04 09:38:00,TSLA,BUY,2900.0,236.117,haddad.y,BATS
T702258,2024-11-26 10:42:00,PG,SELL,18.0,147.1443,haddad.y,BATS
T702770,2024-11-01 15:47:00,BP.L,SELL,1800.0,4.6159,novak.p,DARK
T701726,2024-12-11 11:41:00,XOM,BUY,2700.0,93.0532,silva.m,XNYS
T700905,2024-12-27 14:08:00,NVDA,BUY,4200.0,1088.8462,okafor.a,XNAS
T702165,2024-11-07 13:41:00,PG,BUY,18.0,144.3147,novak.p,XNYS
T702880,2024-11-26 10:26:00,BP.L,BUY,1800.0,4.8148,kim.r,XNYS
T701698,2024-12-05 13:51:00,XOM,SELL,3500.0,95.2394,kim.r,XNAS
T701596,2024-11-13 12:55:00,XOM,BUY,3400.0,96.0567,kim.r,XNYS
T700464,2024-11-29 09:37:00,MSFT,BUY,2200.0,252.8444,haddad.y,XNAS
T702898,2024-12-02 10:40:00,BP.L,SELL,3000.0,4.7658,silva.m,BATS
T701583,2024-11-11 12:58:00,XOM,BUY,3900.0,94.6053,kim.r,
T700596,2024-12-26 15:37:00,MSFT,BUY,250.0,264.8793,haddad.y,DARK
T702245,2024-11-22 15:41:00,PG,BUY,3100.0,148.3457,okafor.a,XNAS
T700667,2024-11-07 13:52:00,NVDA,BUY,1000.0,1300.7676,okafor.a,XNAS
T700009,2024-10-30 09:58:00,AAPL,BUY,2600.0,360.4346,kim.r,XNAS
T702300,2024-12-05 14:02:00,PG,SELL,3100.0,153.323,novak.p,XNAS
T701812,2024-12-30 15:35:00,XOM,BUY,3400.0,97.0759,silva.m,BATS
T702846,2024-11-19 13:12:00,BP.L,BUY,18.0,4.7104,kim.r,BATS
T701016,2024-11-18 15:16:00,JPM,SELL,2000.0,295.3869,novak.p,BATS
T701090,2024-12-04 15:50:00,JPM,SELL,3200.0,307.1304,haddad.y,XNAS
T701002,2024-11-14 14:31:00,JPM,SELL,100.0,293.7878,silva.m,XNYS
T701531,2024-10-31 09:46:00,XOM,BUY,700.0,105.2978,silva.m,XNAS
T701057,2024-11-27 12:56:00,JPM,SELL,1600.0,307.4795,kim.r,BATS
T702332,2024-12-11 12:05:00,PG,BUY,3200.0,153.2646,kim.r,DARK
T702168,2024-11-07 15:44:00,PG,BUY,1300.0,143.573,silva.m,XNAS
T702394,2024-12-24 13:15:00,PG,BUY,2300.0,153.9751,haddad.y,XNAS
T702836,2024-11-15 14:22:00,BP.L,SELL,1400.0,,kim.r,XNAS
T700048,2024-11-07 11:44:00,AAPL,BUY,3600.0,357.958,haddad.y,DARK
T702534,2024-11-18 14:33:00,TSLA,SELL,800.0,211.3187,haddad.y,DARK
T701171,2024-12-20 12:55:00,JPM,BUY,3800.0,337.1231,kim.r,XNAS
T701818,2024-12-31 14:44:00,XOM,BUY,4100.0,99.596,kim.r,DARK
T701229,2024-10-30 15:21:00,GS,BUY,,478.9094,okafor.a,XNAS
T701740,2024-12-13 13:57:00,XOM,SELL,300.0,95.7955,novak.p,BATS
T700432,2024-11-22 14:31:00,MSFT,SELL,17.0,253.709,kim.r,XNYS
T700786,2024-12-04 11:55:00,NVDA,SELL,3100.0,1095.6683,kim.r,XNYS
T702447,2024-10-31 15:23:00,TSLA,SELL,1600.0,233.1943,haddad.y,BATS
T700124,2024-11-25 10:20:00,AAPL,BUY,500.0,364.2073,kim.r,XNAS
T700065,2024-11-12 10:49:00,AAPL,BUY,1300.0,352.9401,kim.r,XNAS
T702960,2024-12-13 09:38:00,BP.L,BUY,3300.0,4.7634,kim.r,DARK
T702354,2024-12-16 13:53:00,PG,SELL,1000.0,152.1915,silva.m,XNAS
T701916,2024-11-18 14:51:00,KO,BUY,2600.0,61.5518,novak.p,BATS
T702916,2024-12-04 13:56:00,BP.L,SELL,1300.0,4.7593,novak.p,BATS
T701807,2024-12-27 15:46:00,XOM,SELL,1400.0,97.9931,haddad.y,XNAS
T701412,2024-12-09 15:09:00,GS,SELL,1800.0,471.5691,novak.p,XNAS
T700780,2024-12-03 15:06:00,NVDA,SELL,13.0,1093.5916,novak.p,XNAS
T702479,2024-11-06 13:11:00,TSLA,BUY,3400.0,223.8077,haddad.y,XNAS
T700129,2024-11-25 15:36:00,AAPL,SELL,4000.0,361.7203,kim.r,DARK
T701240,2024-11-01 09:47:00,GS,SELL,2900.0,492.0892,kim.r,XNAS
T701443,2024-12-16 13:33:00,GS,BUY,3900.0,477.4569,novak.p,XNAS
T701436,2024-12-13 14:17:00,GS,BUY,4100.0,461.6535,haddad.y,DARK
T702337,2024-12-12 11:29:00,PG,SELL,2300.0,151.7225,haddad.y,XNYS
T703012,2024-12-26 12:32:00,BP.L,BUY,1600.0,4.3251,haddad.y,XNAS
T701528,2024-10-30 14:48:00,XOM,BUY,3800.0,105.283,novak.p,BATS
T702953,2024-12-11 15:51:00,BP.L,SELL,3400.0,4.7754,haddad.y,XNAS
T702981,2024-12-18 10:31:00,BP.L,BUY,7.0,4.5557,silva.m,XNAS
T702849,2024-11-19 15:57:00,BP.L,SELL,1300.0,4.7653,okafor.a,XNYS
T701657,2024-11-25 13:57:00,XOM,BUY,2000.0,100.8914,okafor.a,BATS
T702472,2024-11-05 12:59:00,TSLA,SELL,4200.0,239.195,okafor.a,BATS
T701368,2024-11-29 13:18:00,GS,BUY,3500.0,493.6652,kim.r,BATS
T700237,2024-12-18 11:02:00,AAPL,SELL,2700.0,401.6314,kim.r,XNYS
T701283,2024-11-11 14:16:00,GS,SELL,1300.0,480.454,novak.p,XNYS
T701980,2024-12-02 14:42:00,KO,BUY,36.0,60.9636,silva.m,XNAS
T701610,2024-11-15 15:32:00,XOM,SELL,5.0,97.8864,novak.p,XNYS
T702282,2024-12-02 12:50:00,PG,SELL,3400.0,150.7024,kim.r,XNAS
T700522,2024-12-11 15:19:00,MSFT,BUY,4000.0,245.3592,novak.p,XNAS
T700054,2024-11-08 10:43:00,AAPL,BUY,700.0,359.3957,haddad.y,BATS
T702928,2024-12-06 14:09:00,BP.L,SELL,2500.0,4.6929,silva.m,XNAS
T702930,2024-12-06 15:27:00,BP.L,SELL,1900.0,4.6931,kim.r,XNYS
T702809,2024-11-12 11:18:00,BP.L,BUY,900.0,4.4842,kim.r,DARK
T700382,2024-11-13 13:22:00,MSFT,SELL,3900.0,238.5341,haddad.y,XNAS
T702395,2024-12-24 13:22:00,PG,BUY,600.0,154.2064,okafor.a,XNYS
T702000,2024-12-05 11:29:00,KO,SELL,2400.0,63.4353,novak.p,XNYS
T702854,2024-11-20 13:30:00,BP.L,BUY,1800.0,4.7633,okafor.a,BATS
T702345,2024-12-13 13:21:00,PG,BUY,3100.0,152.6472,silva.m,DARK
T702747,2024-10-29 09:54:00,BP.L,BUY,3700.0,4.492,haddad.y,DARK
T700835,2024-12-13 11:04:00,NVDA,SELL,1900.0,1071.3774,silva.m,XNAS
T702954,2024-12-12 09:41:00,BP.L,SELL,400.0,4.7616,okafor.a,XNYS
T700463,2024-11-27 15:55:00,MSFT,SELL,3600.0,252.4048,novak.p,XNAS
T701552,2024-11-05 09:52:00,XOM,SELL,100.0,100.4418,novak.p,XNYS
T702963,2024-12-13 12:07:00,BP.L,BUY,1300.0,4.7631,silva.m,XNYS
T701365,2024-11-29 12:05:00,GS,BUY,1300.0,497.1356,okafor.a,XNYS
T701926,2024-11-19 15:48:00,KO,BUY,3400.0,61.2438,kim.r,XNYS
T702319,2024-12-09 12:37:00,PG,BUY,3100.0,152.1812,silva.m,XNAS
T701151,2024-12-17 15:36:00,JPM,SELL,2800.0,319.4859,novak.p,BATS
T701251,2024-11-04 14:32:00,GS,SELL,2900.0,478.3489,haddad.y,XNYS
T702766,2024-11-01 10:16:00,BP.L,SELL,2300.0,4.6379,haddad.y,BATS
T700595,2024-12-26 15:26:00,MSFT,BUY,400.0,266.2035,novak.p,XNYS
T701634,2024-11-20 14:36:00,XOM,SELL,1300.0,100.3513,silva.m,DARK
T702265,2024-11-27 10:43:00,PG,BUY,23.0,148.2326,silva.m,XNYS
T702101,2024-12-26 15:09:00,KO,SELL,3700.0,67.7233,novak.p,XNAS
T701769,2024-12-19 11:17:00,XOM,SELL,2600.0,95.3872,okafor.a,DARK
T701635,2024-11-20 14:50:00,XOM,BUY,700.0,100.5298,silva.m,DARK
T700367,2024-11-11 11:23:00,MSFT,BUY,2400.0,246.655,haddad.y,XNAS
T702626,2024-12-06 14:48:00,TSLA,SELL,1700.0,200.0855,kim.r,BATS
T701683,2024-12-03 12:35:00,XOM,BUY,2700.0,99.516,haddad.y,XNYS
T700097,2024-11-19 09:36:00,AAPL,BUY,15.0,365.249,silva.m,XNAS
T701767,2024-12-19 10:50:00,XOM,SELL,100.0,95.7602,silva.m,XNYS
T701886,2024-11-11 14:45:00,KO,SELL,4200.0,62.9926,okafor.a,XNAS
T701450,2024-12-17 14:38:00,GS,BUY,1800.0,483.318,kim.r,BATS
T700381,2024-11-13 11:19:00,MSFT,SELL,3200.0,238.7199,kim.r,BATS
T702958,2024-12-12 15:41:00,BP.L,SELL,3700.0,4.7477,haddad.y,XNAS
T702497,2024-11-11 11:38:00,TSLA,BUY,800.0,210.7968,kim.r,XNAS
T700028,2024-11-04 09:41:00,AAPL,BUY,400.0,351.8766,novak.p,BATS
T700447,2024-11-26 09:32:00,MSFT,SELL,100.0,253.1808,novak.p,XNAS
T702750,2024-10-29 14:02:00,BP.L,BUY,3400.0,4.475,silva.m,BATS
T700820,2024-12-10 14:29:00,NVDA,SELL,3800.0,1113.248,kim.r,XNAS
T702868,2024-11-22 13:20:00,BP.L,SELL,600.0,4.9279,haddad.y,BATS
T701930,2024-11-20 15:43:00,KO,BUY,700.0,61.6135,silva.m,BATS
T702694,2024-12-20 10:43:00,TSLA,SELL,2900.0,223.8682,okafor.a,BATS
T701113,2024-12-09 15:24:00,JPM,BUY,3900.0,303.6127,haddad.y,BATS
T702590,2024-12-02 09:48:00,TSLA,BUY,12.0,193.557,haddad.y,DARK
T700721,2024-11-19 15:39:00,NVDA,BUY,39.0,1248.1617,novak.p,XNYS
T701303,2024-11-14 15:42:00,GS,BUY,15.0,476.9737,silva.m,XNAS
T701918,2024-11-18 15:24:00,KO,BUY,1400.0,61.4697,novak.p,BATS
T701955,2024-11-25 15:54:00,KO,SELL,1000.0,61.8845,kim.r,XNYS
T701162,2024-12-19 12:50:00,JPM,SELL,1000.0,328.8832,haddad.y,XNAS
T701455,2024-12-18 10:35:00,GS,BUY,3500.0,487.3454,okafor.a,XNYS
T700779,2024-12-03 14:19:00,NVDA,BUY,19.0,1090.6913,novak.p,XNAS
T701023,2024-11-19 15:48:00,JPM,SELL,1000.0,,silva.m,BATS
T700004,2024-10-29 11:34:00,AAPL,SELL,200.0,366.8799,silva.m,XNYS
T701593,2024-11-13 09:47:00,XOM,BUY,1000.0,95.9048,kim.r,XNYS
T702803,2024-11-08 13:09:00,BP.L,BUY,4200.0,4.4574,silva.m,XNYS
T702985,2024-12-18 13:05:00,BP.L,BUY,4300.0,4.5813,novak.p,BATS
T700516,2024-12-10 14:07:00,MSFT,SELL,4200.0,252.0637,okafor.a,XNAS
T701782,2024-12-23 15:17:00,XOM,SELL,23.0,94.0176,kim.r,XNAS
T702501,2024-11-11 15:26:00,TSLA,SELL,300.0,211.2924,kim.r,XNAS
T702781,2024-11-05 15:50:00,BP.L,SELL,2500.0,4.4826,novak.p,XNYS
T700350,2024-11-06 14:55:00,MSFT,BUY,2700.0,247.3826,kim.r,DARK
T701234,2024-10-31 10:19:00,GS,SELL,2800.0,482.3759,haddad.y,BATS
T702604,2024-12-04 09:44:00,TSLA,BUY,1800.0,199.2034,haddad.y,XNAS
T701425,2024-12-11 11:43:00,GS,SELL,3.0,450.82,okafor.a,
T700660,2024-11-06 11:40:00,NVDA,SELL,4100.0,1347.5575,haddad.y,XNAS
T703030,2024-12-30 12:23:00,BP.L,SELL,3600.0,4.2317,okafor.a,XNAS
T702220,2024-11-19 10:42:00,PG,BUY,4200.0,143.7805,silva.m,DARK
T700899,2024-12-26 15:52:00,NVDA,BUY,4100.0,1088.6472,novak.p,DARK
T702197,2024-11-13 14:52:00,PG,BUY,4400.0,144.2514,novak.p,XNAS
T700158,2024-12-03 14:10:00,AAPL,SELL,39.0,385.6313,haddad.y,BATS
