timestamp,ticker,bid,ask
2024-11-04 13:32:00,JPM,302.4381,302.5494
2024-11-21 14:27:00,MSFT,256.106,256.2049
2024-11-25 09:42:00,JPM,307.9417,308.2798
2024-12-24 10:51:00,XOM,93.9202,93.961
2024-12-02 13:06:00,NVDA,1117.8841,1118.2923
2024-12-03 14:32:00,XOM,99.0574,99.096
2024-11-26 14:31:00,NVDA,1151.2502,1151.6974
2024-11-20 13:41:00,NVDA,1244.8966,1245.3567
2024-10-31 12:17:00,AAPL,358.5892,358.7203
2024-11-12 13:03:00,MSFT,244.2126,244.3017
2024-11-27 10:30:00,JPM,307.6904,307.8471
2024-11-22 15:45:00,XOM,101.7128,101.7644
2024-12-26 11:36:00,KO,67.6637,67.6892
2024-10-31 10:51:00,PG,147.3657,147.4297
2024-12-11 13:33:00,BP.L,4.8184,4.8202
2024-11-12 13:37:00,GS,472.6516,472.8259
2024-11-11 10:44:00,PG,144.0777,144.1431
2024-11-11 12:19:00,JPM,284.3163,284.4202
2024-11-05 09:37:00,XOM,100.3879,100.5116
2024-11-21 11:11:00,NVDA,1241.5995,1242.0941
2024-11-14 10:18:00,MSFT,237.8963,238.0349
2024-11-08 09:56:00,GS,480.8678,481.2635
2024-11-22 12:41:00,NVDA,1253.7925,1254.2494
2024-11-05 15:10:00,NVDA,1381.065,1381.6553
2024-10-29 10:50:00,GS,475.0943,475.3018
2024-11-04 15:46:00,TSLA,234.906,235.0258
2024-11-01 09:36:00,JPM,295.0198,295.3919
2024-11-08 14:15:00,BP.L,4.4607,4.4624
2024-12-20 13:21:00,JPM,338.5841,338.7082
2024-12-20 12:17:00,BP.L,4.3746,4.3762
2024-12-09 13:19:00,AAPL,395.9975,396.1425
2024-11-26 15:20:00,AAPL,374.7168,374.8832
2024-12-04 15:43:00,TSLA,199.1344,199.234
2024-12-02 10:14:00,XOM,99.7642,99.8254
2024-11-15 12:00:00,PG,145.5858,145.6394
2024-12-03 13:16:00,JPM,304.7293,304.8408
2024-11-11 14:55:00,NVDA,1212.6571,1213.1523
2024-11-25 09:38:00,MSFT,251.666,251.9688
2024-12-26 14:50:00,MSFT,266.8979,267.0055
2024-11-12 10:30:00,PG,143.0228,143.0957
2024-12-10 12:30:00,XOM,93.945,93.9793
2024-11-25 13:51:00,PG,147.1486,147.2033
2024-12-18 14:43:00,TSLA,213.9469,214.0319
2024-11-11 14:26:00,XOM,94.5032,94.5396
2024-11-29 11:44:00,XOM,99.1194,99.1564
2024-12-30 15:07:00,KO,68.6868,68.7158
2024-12-05 13:39:00,XOM,95.3799,95.4151
2024-12-13 12:29:00,XOM,94.9274,94.962
2024-11-12 13:43:00,JPM,288.2916,288.3982
2024-11-01 15:15:00,NVDA,1452.7628,1453.3952
2024-12-13 11:00:00,AAPL,406.5919,406.7607
2024-12-05 11:41:00,PG,152.4273,152.4844
2024-12-06 15:19:00,PG,153.2139,153.2817
2024-12-24 14:52:00,PG,154.7809,154.8437
2024-11-27 14:58:00,GS,496.3124,496.5167
2024-12-09 12:33:00,NVDA,1123.9315,1124.3413
2024-11-18 13:45:00,BP.L,4.6722,4.6739
2024-12-27 10:11:00,XOM,94.3156,94.376
2024-11-22 12:19:00,GS,471.5071,471.6794
2024-11-19 11:01:00,MSFT,247.7486,247.851
2024-12-18 10:50:00,GS,486.2105,486.4228
2024-11-11 13:15:00,TSLA,213.3726,213.4506
2024-12-13 14:00:00,NVDA,1050.7883,1051.1817
2024-12-20 10:21:00,AAPL,400.6877,400.9126
2024-12-09 12:34:00,KO,63.4849,63.5081
2024-12-16 10:30:00,PG,152.8485,152.9263
2024-12-09 10:18:00,GS,488.0606,488.3449
2024-11-01 10:16:00,AAPL,353.2868,353.498
2024-12-30 13:07:00,TSLA,209.2416,209.318
2024-11-20 11:33:00,PG,146.3657,146.4212
2024-12-31 14:02:00,AAPL,402.8105,402.9616
2024-11-21 09:46:00,NVDA,1240.1192,1241.3666
2024-12-16 15:09:00,BP.L,4.6353,4.6373
2024-11-19 11:03:00,JPM,300.0497,300.1727
2024-10-30 10:34:00,NVDA,1401.0383,1401.7256
2024-12-13 14:12:00,MSFT,251.0129,251.1079
2024-12-06 15:58:00,TSLA,200.2373,200.3486
2024-12-04 12:47:00,MSFT,257.8487,257.9426
2024-12-20 09:57:00,NVDA,973.2992,974.0852
2024-11-15 12:44:00,MSFT,235.5467,235.6326
2024-11-11 12:17:00,MSFT,247.9096,248.0003
2024-12-13 14:47:00,JPM,312.6054,312.7306
2024-12-04 09:46:00,KO,62.7995,62.8627
2024-12-04 13:40:00,MSFT,258.18,258.2754
2024-12-26 15:24:00,NVDA,1086.5455,1087.0366
2024-12-23 15:23:00,KO,65.9879,66.0176
2024-12-24 14:18:00,GS,517.7014,517.8988
2024-12-27 09:48:00,TSLA,220.1259,220.3381
2024-11-22 09:49:00,MSFT,255.294,255.5351
2024-12-09 11:48:00,NVDA,1133.3748,1133.7963
2024-12-04 15:12:00,JPM,305.1139,305.2453
2024-12-30 10:44:00,PG,160.8197,160.8926
2024-11-14 11:54:00,AAPL,352.5686,352.699
2024-11-06 14:02:00,BP.L,4.3703,4.372
2024-11-01 09:42:00,NVDA,1434.4195,1435.9945
2024-12-04 14:07:00,PG,151.5009,151.558
2024-11-12 14:23:00,XOM,95.8144,95.8511
2024-12-24 11:53:00,GS,510.9043,511.0935
2024-10-29 11:13:00,KO,65.4301,65.456
2024-11-13 13:02:00,GS,477.3786,477.5528
2024-12-20 09:32:00,XOM,94.2198,94.3508
2024-11-06 12:12:00,JPM,297.5913,297.7003
2024-12-05 13:40:00,NVDA,1099.1141,1099.5201
2024-12-26 13:49:00,PG,156.2213,156.2793
2024-11-13 11:03:00,MSFT,239.0477,239.1457
2024-12-09 14:30:00,KO,63.7444,63.7692
2024-12-18 15:46:00,TSLA,215.9084,216.0185
2024-12-17 15:06:00,KO,65.4267,65.4543
2024-11-05 11:14:00,PG,145.3153,145.3726
2024-11-20 11:58:00,GS,461.7055,461.8759
2024-12-30 09:57:00,JPM,333.5033,333.7726
2024-11-11 15:38:00,AAPL,354.5559,354.7281
2024-12-24 12:29:00,MSFT,268.1727,268.2706
2024-12-11 11:46:00,MSFT,250.5632,250.6566
2024-12-09 10:45:00,MSFT,268.1392,268.26
2024-12-24 10:37:00,XOM,93.735,93.7798
2024-12-03 10:50:00,JPM,306.4198,306.5536
2024-11-13 12:47:00,AAPL,354.0344,354.1634
2024-12-10 13:35:00,MSFT,252.6531,252.7462
2024-12-18 13:51:00,AAPL,399.6119,399.7605
2024-11-27 14:29:00,PG,148.7987,148.8563
2024-12-06 11:25:00,XOM,95.2295,95.2661
2024-11-12 14:10:00,PG,142.8178,142.8718
2024-12-02 09:39:00,XOM,99.5794,99.6964
2024-11-20 15:37:00,GS,461.3824,461.6052
2024-11-14 13:49:00,AAPL,357.3644,357.4972
2024-12-11 11:46:00,NVDA,1105.9009,1106.3129
2024-11-06 14:52:00,PG,145.1341,145.1929
2024-12-13 10:54:00,PG,152.7923,152.8576
2024-12-02 11:34:00,NVDA,1129.0755,1129.5026
2024-12-24 14:53:00,NVDA,1095.7202,1096.1653
2024-11-01 12:27:00,GS,485.3588,485.5359
2024-12-09 11:46:00,TSLA,203.5089,203.5847
2024-10-30 11:13:00,MSFT,268.4867,268.593
2024-11-20 12:54:00,MSFT,256.5688,256.6623
2024-11-07 10:13:00,BP.L,4.4072,4.4099
2024-12-26 10:31:00,AAPL,399.1391,399.3403
2024-11-15 13:07:00,AAPL,352.362,352.4907
2024-12-18 15:18:00,GS,488.9816,489.197
2024-12-23 13:41:00,KO,65.2631,65.2873
2024-11-26 13:21:00,BP.L,4.8797,4.8815
2024-11-18 10:16:00,KO,61.7321,61.769
2024-11-15 13:24:00,GS,475.8967,476.0713
2024-12-30 10:02:00,MSFT,267.4991,267.6968
2024-11-06 13:07:00,JPM,296.2601,296.3683
2024-11-08 09:45:00,MSFT,245.9303,246.183
2024-12-30 12:16:00,NVDA,1068.0929,1068.4836
2024-12-13 09:46:00,MSFT,249.0908,249.3413
2024-12-20 14:56:00,PG,152.9931,153.0557
2024-11-27 14:47:00,JPM,305.5438,305.6662
2024-12-17 10:11:00,NVDA,976.1446,976.7701
2024-12-20 12:22:00,JPM,335.4498,335.5723
2024-12-03 11:58:00,GS,519.5727,519.7644
2024-11-06 13:33:00,JPM,296.0002,296.1092
2024-11-27 14:27:00,TSLA,187.203,187.2753
2024-11-21 11:30:00,XOM,100.8505,100.8889
2024-11-19 11:55:00,PG,144.3922,144.4456
2024-12-27 13:33:00,XOM,95.9891,96.0244
2024-12-05 10:55:00,BP.L,4.8437,4.8458
2024-11-04 12:26:00,GS,477.3955,477.5697
2024-11-08 12:47:00,BP.L,4.4803,4.4819
2024-12-09 12:42:00,XOM,94.2302,94.2645
2024-12-16 10:28:00,MSFT,253.8786,254.0104
2024-12-30 15:15:00,XOM,96.8124,96.8546
2024-11-04 13:26:00,MSFT,254.9384,255.032
2024-12-13 09:39:00,XOM,95.3396,95.4517
2024-12-18 11:20:00,NVDA,987.9525,988.3365
2024-12-02 15:41:00,NVDA,1089.3458,1089.8841
2024-11-08 13:59:00,MSFT,244.8356,244.9272
2024-11-13 11:35:00,BP.L,4.4556,4.4573
2024-12-06 12:46:00,KO,64.1344,64.1578
2024-12-20 15:26:00,KO,64.7828,64.8123
2024-11-14 12:04:00,MSFT,237.8439,237.9313
2024-12-10 15:38:00,XOM,93.6872,93.7327
2024-12-18 13:44:00,MSFT,263.6608,263.7584
2024-12-11 12:15:00,BP.L,4.7706,4.7724
2024-12-24 10:50:00,GS,505.1055,505.3261
2024-11-22 12:48:00,JPM,305.2992,305.4104
2024-12-04 11:56:00,AAPL,384.4987,384.6408
2024-11-22 15:13:00,MSFT,253.3012,253.4106
2024-10-30 12:33:00,MSFT,265.8002,265.8971
2024-11-07 14:38:00,KO,62.3609,62.3854
2024-12-10 10:24:00,BP.L,4.679,4.6815
2024-12-30 12:42:00,AAPL,390.1889,390.3311
2024-12-06 14:09:00,AAPL,392.6511,392.7993
2024-11-25 15:40:00,AAPL,362.1012,362.2791
2024-10-30 09:56:00,XOM,110.2595,110.3502
2024-11-26 14:09:00,KO,61.9341,61.9574
2024-11-20 10:29:00,JPM,298.739,298.8926
2024-12-10 15:14:00,AAPL,394.8912,395.0625
2024-11-18 14:07:00,BP.L,4.6357,4.6374
2024-11-04 11:04:00,KO,63.1763,63.2021
2024-12-19 11:58:00,XOM,95.0965,95.1315
2024-12-26 15:50:00,MSFT,264.2243,264.3627
2024-11-14 09:31:00,GS,480.6566,481.3415
2024-10-29 14:26:00,JPM,299.7916,299.9072
2024-12-03 09:41:00,GS,512.7283,513.3041
2024-12-31 10:44:00,TSLA,208.1804,208.2749
2024-11-06 13:33:00,BP.L,4.3835,4.3851
2024-11-11 09:44:00,XOM,94.0954,94.1942
2024-11-22 11:23:00,KO,61.5742,61.598
2024-11-22 10:50:00,GS,473.5797,473.7865
2024-12-24 13:35:00,AAPL,397.3316,397.478
2024-12-11 11:48:00,NVDA,1105.2639,1105.6749
2024-11-18 09:47:00,PG,144.2735,144.4156
2024-12-31 12:14:00,AAPL,392.633,392.7767
2024-11-04 12:35:00,KO,63.3626,63.3857
2024-11-22 11:34:00,AAPL,369.8549,369.9948
2024-11-18 13:41:00,XOM,99.3776,99.4144
2024-12-17 10:19:00,TSLA,209.2594,209.3797
2024-11-12 13:45:00,PG,142.9717,143.0247
2024-11-27 11:26:00,KO,62.1379,62.1617
2024-12-18 15:08:00,GS,488.925,489.1326
2024-11-27 13:01:00,TSLA,185.513,185.5807
2024-12-18 11:33:00,MSFT,261.2838,261.3828
2024-11-29 12:10:00,GS,497.5459,497.7284
2024-11-20 14:23:00,TSLA,204.9435,205.0221
2024-12-17 14:39:00,AAPL,401.5158,401.674
2024-11-12 15:31:00,BP.L,4.4329,4.4349
2024-10-29 15:10:00,KO,64.7801,64.8078
2024-11-18 11:03:00,MSFT,241.49,241.589
2024-12-02 13:52:00,KO,61.0886,61.1114
2024-12-06 11:53:00,AAPL,395.8357,395.9823
2024-12-27 15:51:00,KO,68.2434,68.2794
2024-12-10 13:47:00,NVDA,1114.6606,1115.0741
2024-11-13 11:18:00,NVDA,1200.5713,1201.0401
2024-11-06 11:32:00,NVDA,1348.8127,1349.3245
2024-11-20 12:06:00,TSLA,210.5397,210.617
2024-12-13 13:10:00,BP.L,4.737,4.7388
2024-11-15 13:10:00,NVDA,1200.6634,1201.1022
2024-11-26 12:12:00,MSFT,253.6883,253.7812
2024-11-05 12:32:00,BP.L,4.5397,4.5413
2024-12-13 09:33:00,BP.L,4.7747,4.7811
2024-12-20 15:31:00,BP.L,4.3751,4.3772
2024-11-05 15:45:00,TSLA,233.6304,233.7488
2024-11-27 11:12:00,TSLA,185.7752,185.849
2024-12-06 10:24:00,JPM,300.8741,301.0373
2024-11-11 11:13:00,AAPL,356.1973,356.3383
2024-12-12 12:36:00,XOM,93.2882,93.3223
2024-11-26 13:10:00,GS,484.6646,484.8418
2024-11-20 12:39:00,KO,61.6689,61.6914
2024-11-25 14:38:00,BP.L,4.8067,4.8086
2024-12-02 09:42:00,BP.L,4.7635,4.7687
2024-11-22 13:37:00,JPM,304.9158,305.0283
2024-12-10 10:40:00,JPM,306.1568,306.2998
2024-12-18 15:18:00,JPM,333.7557,333.9027
2024-11-26 15:04:00,MSFT,251.3689,251.4742
2024-12-11 15:01:00,XOM,93.2903,93.329
2024-11-08 15:24:00,JPM,288.1005,288.2307
2024-11-25 12:00:00,XOM,100.5453,100.5823
2024-12-02 11:15:00,PG,150.8092,150.8685
2024-12-23 14:04:00,MSFT,268.0247,268.1254
2024-11-05 12:52:00,KO,63.8288,63.852
2024-10-29 14:12:00,MSFT,269.409,269.511
2024-11-04 11:00:00,AAPL,352.5346,352.6809
2024-12-30 10:25:00,MSFT,266.9582,267.1013
2024-12-19 11:08:00,MSFT,262.783,262.8887
2024-12-26 12:39:00,AAPL,397.9949,398.1399
2024-11-26 10:16:00,MSFT,253.3953,253.5468
2024-12-20 13:20:00,PG,153.2349,153.291
2024-11-20 10:34:00,NVDA,1247.688,1248.3001
2024-12-30 11:01:00,KO,68.1597,68.1879
2024-12-09 11:15:00,JPM,306.2517,306.3723
2024-10-30 12:36:00,XOM,106.9043,106.9433
2024-11-21 11:19:00,AAPL,376.7008,376.8475
2024-12-13 10:20:00,XOM,95.1485,95.2026
2024-12-03 12:29:00,KO,62.1077,62.1303
2024-12-27 10:56:00,MSFT,267.3838,267.4969
2024-12-05 11:44:00,MSFT,259.2275,259.3243
2024-12-11 15:05:00,JPM,310.7018,310.8324
2024-12-04 12:50:00,KO,63.0977,63.1207
2024-11-14 14:02:00,BP.L,4.562,4.5637
2024-11-25 15:22:00,GS,471.6878,471.8991
2024-12-06 12:56:00,XOM,94.6853,94.7199
2024-10-29 15:10:00,AAPL,361.6064,361.7609
2024-12-10 13:21:00,TSLA,211.0926,211.17
2024-12-11 15:45:00,BP.L,4.7729,4.7754
2024-12-10 15:07:00,TSLA,212.4399,212.5298
2024-11-01 15:45:00,BP.L,4.6205,4.6228
2024-12-27 09:32:00,MSFT,264.1777,264.5449
2024-12-13 11:41:00,AAPL,407.4209,407.5735
2024-12-06 13:34:00,AAPL,395.0883,395.2338
2024-11-18 12:00:00,JPM,294.5054,294.6139
2024-11-05 15:31:00,TSLA,233.2937,233.4027
2024-12-05 12:44:00,GS,524.5353,524.7264
2024-12-05 11:23:00,BP.L,4.8721,4.874
2024-11-20 09:33:00,GS,462.3971,463.0242
2024-12-26 14:16:00,TSLA,217.7468,217.8297
2024-11-01 12:19:00,KO,63.9486,63.972
2024-12-18 10:16:00,BP.L,4.6098,4.6126
2024-12-11 13:44:00,BP.L,4.8408,4.8426
2024-11-12 15:53:00,AAPL,349.6465,349.8336
2024-10-31 12:54:00,MSFT,266.1209,266.2179
2024-12-30 10:09:00,KO,67.9139,67.9587
2024-11-26 12:33:00,TSLA,186.1931,186.261
2024-12-27 10:19:00,MSFT,265.6674,265.8202
2024-12-23 12:17:00,GS,497.1616,497.3434
2024-12-31 15:12:00,GS,552.6399,552.8778
2024-11-29 15:04:00,AAPL,377.6898,377.8481
2024-11-13 10:13:00,PG,141.7823,141.8706
2024-11-22 15:56:00,NVDA,1255.1927,1255.8796
2024-12-13 10:23:00,TSLA,212.2954,212.4118
2024-12-12 11:39:00,GS,444.3056,444.4725
2024-11-27 13:21:00,BP.L,4.9033,4.9051
2024-10-29 12:49:00,BP.L,4.5046,4.5062
2024-12-02 14:01:00,TSLA,195.1996,195.2727
2024-12-26 14:02:00,MSFT,265.8975,265.9973
2024-11-18 12:40:00,PG,144.0293,144.0818
2024-10-30 11:48:00,TSLA,236.6751,236.7631
2024-11-15 11:11:00,NVDA,1196.8834,1197.3602
2024-11-15 10:43:00,PG,145.1082,145.1745
2024-12-31 10:40:00,NVDA,1080.3578,1080.8623
2024-12-02 13:37:00,NVDA,1116.4629,1116.8747
2024-12-23 15:33:00,AAPL,398.4106,398.5988
2024-12-09 13:59:00,JPM,303.7555,303.8692
2024-10-29 14:34:00,PG,144.3474,144.4037
2024-11-11 12:15:00,PG,144.342,144.3948
2024-11-27 11:32:00,BP.L,4.8902,4.8921
2024-12-18 12:02:00,MSFT,261.6535,261.7498
2024-12-24 10:04:00,BP.L,4.3843,4.3875
2024-10-30 09:55:00,BP.L,4.4755,4.4792
2024-12-09 10:49:00,NVDA,1144.5663,1145.0691
2024-12-26 10:48:00,BP.L,4.3283,4.3302
2024-12-09 11:56:00,MSFT,267.0734,267.172
2024-12-16 10:44:00,JPM,312.4229,312.5646
2024-11-08 15:14:00,GS,476.5247,476.7313
2024-11-29 12:29:00,MSFT,252.2072,252.2992
2024-12-26 12:01:00,AAPL,397.184,397.3303
2024-11-18 15:12:00,NVDA,1248.0318,1248.5691
2024-11-11 09:37:00,PG,144.0847,144.2622
2024-11-25 15:44:00,NVDA,1204.3593,1204.9656
2024-12-30 10:45:00,KO,68.0977,68.1284
2024-12-05 15:50:00,GS,513.4686,513.7376
2024-12-13 12:42:00,JPM,311.0361,311.1494
2024-10-29 10:29:00,NVDA,1411.6028,1412.3286
2024-11-22 14:37:00,XOM,101.775,101.815
2024-12-12 15:09:00,AAPL,405.157,405.3296
2024-12-11 10:45:00,TSLA,214.6403,214.737
2024-12-09 11:34:00,NVDA,1135.1675,1135.5969
2024-12-02 11:43:00,NVDA,1129.0954,1129.5174
2024-12-02 12:57:00,MSFT,254.1098,254.2024
2024-12-09 15:06:00,MSFT,260.2401,260.3499
2024-12-03 11:56:00,GS,519.7951,519.9872
2024-12-13 12:16:00,PG,152.2417,152.2974
2024-12-18 15:15:00,MSFT,262.3394,262.4536
2024-11-22 13:24:00,BP.L,4.9334,4.9352
2024-11-18 10:14:00,KO,61.7468,61.7847
2024-12-16 12:26:00,TSLA,211.2981,211.3752
2024-10-31 12:22:00,MSFT,265.7902,265.8873
2024-12-03 14:57:00,BP.L,4.8069,4.8089
2024-11-12 10:25:00,AAPL,353.4564,353.6459
2024-12-13 11:01:00,MSFT,250.8404,250.9441
2024-12-02 09:43:00,MSFT,253.6071,253.8794
2024-12-24 11:00:00,BP.L,4.3665,4.3683
2024-12-13 14:15:00,PG,152.427,152.485
2024-12-30 13:39:00,KO,68.2924,68.3176
2024-12-27 11:13:00,NVDA,1085.5826,1086.0124
2024-11-04 15:16:00,PG,146.3266,146.3906
2024-12-05 13:28:00,AAPL,392.1592,392.3033
2024-11-08 14:39:00,NVDA,1261.5007,1261.9976
2024-11-13 12:38:00,JPM,291.0465,291.1526
2024-11-27 12:54:00,AAPL,373.7081,373.8443
2024-10-31 10:07:00,JPM,297.7627,297.9655
2024-12-16 14:43:00,KO,64.0441,64.0695
2024-12-02 15:03:00,NVDA,1095.7375,1096.1953
2024-12-26 10:44:00,TSLA,224.599,224.7009
2024-12-26 12:48:00,GS,529.2927,529.4856
2024-12-05 15:02:00,MSFT,259.9713,260.0796
2024-11-07 12:01:00,XOM,97.9313,97.9673
2024-11-20 15:12:00,NVDA,1236.7229,1237.2553
2024-11-11 11:19:00,PG,144.1188,144.1749
2024-11-05 11:56:00,BP.L,4.5402,4.5419
2024-12-11 10:34:00,BP.L,4.8305,4.8328
2024-11-15 10:28:00,NVDA,1193.8564,1194.4765
2024-11-07 13:44:00,GS,472.2917,472.4666
2024-12-12 15:17:00,KO,64.0887,64.1169
2024-12-10 14:53:00,TSLA,212.0228,212.109
2024-12-30 14:31:00,GS,538.1802,538.3893
2024-11-14 11:40:00,NVDA,1212.3795,1212.8343
2024-12-23 11:24:00,XOM,93.0946,93.1304
2024-12-18 12:57:00,KO,65.685,65.709
2024-11-18 10:22:00,BP.L,4.5953,4.5978
2024-12-20 12:00:00,XOM,93.4943,93.5288
2024-11-29 15:06:00,XOM,99.6504,99.6924
2024-12-17 14:27:00,AAPL,401.1767,401.3315
2024-12-03 15:12:00,MSFT,255.5248,255.6348
2024-11-25 10:24:00,AAPL,364.0541,364.2514
2024-11-04 15:27:00,NVDA,1411.6521,1412.2991
2024-12-03 12:21:00,KO,61.9799,62.0025
2024-12-05 13:32:00,PG,152.956,153.0123
2024-11-11 10:37:00,BP.L,4.45,4.4521
2024-12-11 12:02:00,BP.L,4.7695,4.7713
2024-12-24 15:51:00,BP.L,4.3365,4.3388
2024-12-26 12:34:00,XOM,94.1504,94.1847
2024-12-18 14:52:00,TSLA,214.5875,214.6745
2024-12-11 12:38:00,NVDA,1105.5586,1105.9615
2024-12-02 10:36:00,AAPL,376.2668,376.4482
2024-12-12 13:43:00,AAPL,405.2972,405.4472
2024-11-14 12:45:00,GS,479.7909,479.9657
2024-12-31 15:30:00,NVDA,1108.9396,1109.4554
2024-11-26 13:44:00,GS,486.184,486.364
2024-12-11 13:18:00,NVDA,1112.4811,1112.8885
2024-12-09 11:44:00,MSFT,267.8095,267.9095
2024-10-31 10:26:00,TSLA,240.7094,240.837
2024-11-06 15:26:00,NVDA,1312.7383,1313.3371
2024-12-19 09:56:00,TSLA,214.3059,214.4823
2024-12-20 13:38:00,BP.L,4.3605,4.3621
2024-11-20 15:55:00,MSFT,259.7946,259.9357
2024-11-29 12:12:00,XOM,98.967,99.0032
2024-11-26 13:40:00,PG,148.0352,148.0899
2024-12-27 15:00:00,TSLA,209.5219,209.6086
2024-11-08 10:15:00,KO,62.3781,62.4159
2024-11-20 14:57:00,XOM,100.6974,100.7388
2024-12-05 15:13:00,KO,63.4312,63.4586
2024-12-13 12:32:00,TSLA,213.7923,213.8702
2024-11-26 12:00:00,MSFT,253.9331,254.0266
2024-11-06 14:46:00,PG,145.3538,145.4119
2024-11-13 10:01:00,GS,471.8781,472.2329
2024-11-07 11:29:00,JPM,292.4212,292.5327
2024-12-16 14:32:00,KO,64.1035,64.1284
2024-11-12 13:24:00,JPM,288.1148,288.2205
2024-12-12 13:56:00,XOM,93.5971,93.6321
2024-12-04 10:29:00,JPM,305.0889,305.2457
2024-12-17 15:25:00,TSLA,209.1875,209.2824
2024-11-21 15:02:00,GS,473.6363,473.8336
2024-11-07 12:29:00,GS,471.6163,471.7883
2024-12-31 15:06:00,MSFT,263.2365,263.3475
2024-11-04 10:58:00,BP.L,4.5872,4.5892
2024-12-09 15:48:00,AAPL,395.3748,395.5791
2024-10-29 10:13:00,GS,477.0978,477.3949
2024-12-27 15:15:00,BP.L,4.3127,4.3146
2024-11-11 13:54:00,MSFT,247.4161,247.5083
2024-10-31 14:24:00,NVDA,1425.6524,1426.2003
2024-12-24 09:57:00,TSLA,224.6114,224.7928
2024-12-10 11:49:00,MSFT,255.8613,255.9564
2024-11-26 13:34:00,GS,485.0293,485.208
2024-11-13 12:47:00,BP.L,4.4712,4.4728
2024-12-03 12:10:00,MSFT,255.4474,255.541
2024-12-24 11:42:00,BP.L,4.3473,4.349
2024-12-16 11:15:00,AAPL,399.3571,399.5143
2024-11-21 10:09:00,MSFT,259.758,259.9295
2024-11-13 09:31:00,PG,142.4282,142.6312
2024-11-19 15:32:00,JPM,300.603,300.7443
2024-12-23 10:46:00,GS,495.8934,496.1154
2024-12-19 11:44:00,MSFT,261.9562,262.054
2024-10-29 12:02:00,JPM,301.3371,301.448
2024-12-04 15:30:00,NVDA,1084.4026,1084.907
2024-12-06 11:43:00,PG,152.6686,152.7257
2024-11-20 09:31:00,TSLA,212.661,212.964
2024-11-08 15:54:00,KO,62.4087,62.4423
2024-11-25 12:53:00,TSLA,190.9269,190.9965
2024-12-20 10:17:00,XOM,94.2741,94.3297
2024-12-09 10:35:00,TSLA,201.7577,201.8558
2024-11-22 15:23:00,XOM,101.6528,101.6986
2024-11-05 10:21:00,AAPL,352.9991,353.1972
2024-12-09 10:02:00,NVDA,1154.7947,1155.648
2024-12-26 15:01:00,TSLA,219.5049,219.5961
2024-11-13 13:37:00,PG,143.1181,143.1709
2024-12-12 13:37:00,BP.L,4.7362,4.738
2024-12-10 10:29:00,TSLA,214.0527,214.1628
2024-10-31 09:47:00,JPM,298.2819,298.5756
2024-11-14 10:40:00,AAPL,353.5287,353.6938
2024-12-20 15:21:00,TSLA,225.1285,225.2289
2024-12-04 11:36:00,XOM,99.1861,99.2235
2024-12-09 12:31:00,JPM,304.3895,304.5005
2024-12-06 10:58:00,NVDA,1121.2438,1121.7134
2024-12-02 12:36:00,MSFT,253.5406,253.633
2024-11-27 11:01:00,XOM,99.2159,99.2569
2024-11-11 11:32:00,KO,62.4596,62.4833
2024-11-12 15:07:00,AAPL,348.6596,348.8071
2024-11-21 13:04:00,XOM,101.111,101.1479
2024-12-12 14:33:00,PG,152.4889,152.5483
2024-11-25 13:45:00,GS,473.2165,473.3918
2024-11-12 15:20:00,MSFT,241.0365,241.1436
2024-12-20 11:12:00,AAPL,401.7041,401.8637
2024-11-07 10:21:00,AAPL,355.9149,356.1146
2024-11-07 13:49:00,PG,144.5822,144.6359
2024-11-01 13:41:00,AAPL,353.7866,353.9174
2024-11-27 15:36:00,GS,495.1525,495.3903
2024-11-19 12:40:00,PG,143.9041,143.9565
2024-12-16 13:20:00,TSLA,213.538,213.6162
2024-10-30 10:32:00,TSLA,237.0944,237.2129
2024-11-18 15:58:00,MSFT,248.5102,248.6484
2024-10-29 14:57:00,XOM,110.7981,110.8436
2024-10-29 10:49:00,GS,475.2322,475.441
2024-11-22 10:23:00,TSLA,192.1415,192.2468
2024-11-13 15:31:00,PG,143.9374,144.0047
2024-12-16 12:16:00,TSLA,211.75,211.8274
2024-10-29 14:13:00,MSFT,269.9414,270.0437
2024-11-06 09:54:00,KO,63.006,63.0598
2024-12-26 12:57:00,PG,155.1614,155.218
2024-12-06 12:33:00,KO,63.8784,63.9017
2024-11-25 10:34:00,JPM,309.2328,309.3845
2024-12-27 14:23:00,BP.L,4.3461,4.3478
2024-12-12 15:18:00,TSLA,211.2813,211.3744
2024-12-30 14:18:00,MSFT,263.2584,263.3588
2024-11-08 09:45:00,AAPL,359.4252,359.7946
2024-11-13 15:58:00,PG,143.8058,143.8857
2024-12-02 09:54:00,AAPL,375.4882,375.8091
2024-12-03 11:49:00,JPM,303.6538,303.7666
2024-12-04 14:34:00,BP.L,4.7868,4.7886
2024-11-21 12:08:00,KO,61.6109,61.6335
2024-12-26 13:34:00,TSLA,219.1241,219.2048
2024-11-20 14:30:00,KO,61.929,61.953
2024-12-04 13:27:00,BP.L,4.7818,4.7836
2024-12-06 15:38:00,GS,493.5028,493.7424
2024-11-25 12:41:00,NVDA,1225.458,1225.9045
2024-12-05 12:30:00,BP.L,4.8145,4.8163
2024-11-04 13:30:00,TSLA,235.8804,235.9671
2024-10-29 14:57:00,MSFT,271.0698,271.1811
2024-12-23 12:59:00,AAPL,396.3751,396.5197
2024-11-20 13:28:00,MSFT,255.7984,255.8924
