ticker,date,close,volume
GS,2023-09-28,439.8241,2801565
GS,2023-09-29,442.6748,2909181
GS,2023-10-02,417.9688,2563787
GS,2023-10-03,399.9672,2192314
GS,2023-10-04,392.9007,2578168
GS,2023-10-05,357.6426,4641689
GS,2023-10-06,363.1011,1270534
GS,2023-10-09,368.9778,1219279
GS,2023-10-10,365.4016,10118342
GS,2023-10-11,352.466,2251150
GS,2023-10-12,341.536,2937971
GS,2023-10-13,349.8508,2227695
GS,2023-10-16,333.6449,1803337
GS,2023-10-17,336.7176,1152837
GS,2023-10-18,352.4297,2332515
GS,2023-10-19,360.2502,2094516
GS,2023-10-20,353.3806,1936292
GS,2023-10-23,372.2621,2388730
GS,2023-10-24,357.575,2308108
GS,2023-10-25,360.7662,1742560
GS,2023-10-26,353.6313,2980024
GS,2023-10-27,355.9801,2642403
GS,2023-10-30,358.4157,3169967
GS,2023-10-31,371.5221,2770796
GS,2023-11-01,370.1712,1465189
GS,2023-11-02,384.4276,1994079
GS,2023-11-03,363.2219,2133136
GS,2023-11-06,341.0195,2557672
GS,2023-11-07,345.9022,4489268
GS,2023-11-08,346.4494,2883504
GS,2023-11-09,350.2291,1182575
GS,2023-11-10,366.4407,1605789
GS,2023-11-13,358.4585,2956085
GS,2023-11-14,350.2836,1909199
GS,2023-11-15,349.5393,1754460
GS,2023-11-16,347.2297,2163934
GS,2023-11-17,357.7213,2713509
GS,2023-11-20,363.8247,1990898
GS,2023-11-21,361.9312,3162828
GS,2023-11-22,378.1996,3017513
GS,2023-11-24,379.8809,1571380
GS,2023-11-27,382.0863,1613959
GS,2023-11-28,381.8816,1864973
GS,2023-11-29,388.7126,1925561
GS,2023-11-30,386.5976,3935103
GS,2023-12-01,372.983,1383025
GS,2023-12-04,365.8277,1984296
GS,2023-12-05,371.6764,3246681
GS,2023-12-06,382.252,3435465
GS,2023-12-07,396.3693,2397605
GS,2023-12-08,387.8131,1616566
GS,2023-12-11,387.9826,1243975
GS,2023-12-12,393.9179,2692854
GS,2023-12-13,388.168,2527786
GS,2023-12-14,393.7933,2440945
GS,2023-12-15,393.0459,1239725
GS,2023-12-18,389.9333,1434204
GS,2023-12-19,395.3999,2608211
GS,2023-12-20,397.4288,2018109
GS,2023-12-21,402.9311,2961395
GS,2023-12-22,402.5424,1162610
GS,2023-12-26,396.3612,1569328
GS,2023-12-27,401.111,2229039
GS,2023-12-28,390.7093,2279097
GS,2023-12-29,388.6686,3434884
GS,2024-01-02,379.477,2484555
GS,2024-01-03,385.0727,2132120
GS,2024-01-04,383.5448,2444191
GS,2024-01-05,384.0412,2384321
GS,2024-01-08,397.5357,2786807
GS,2024-01-09,399.1409,2159694
GS,2024-01-10,399.7658,6957610
GS,2024-01-11,397.6775,2322064
GS,2024-01-12,399.3805,1686507
GS,2024-01-16,391.9895,1665633
GS,2024-01-17,389.7998,3075820
GS,2024-01-18,387.6882,1826656
GS,2024-01-19,380.3582,1796470
GS,2024-01-22,375.5718,1499856
GS,2024-01-23,369.232,2471117
GS,2024-01-24,368.2002,1697051
GS,2024-01-25,371.6686,2128244
GS,2024-01-26,382.0641,2269566
GS,2024-01-29,390.2522,1919942
GS,2024-01-30,406.8836,2349242
GS,2024-01-31,418.8678,2695675
GS,2024-02-01,411.6895,2440550
GS,2024-02-02,408.8605,2098905
GS,2024-02-05,415.6212,1642136
GS,2024-02-06,432.2332,2259948
GS,2024-02-07,431.3262,2182262
GS,2024-02-08,427.6454,2686236
GS,2024-02-09,432.5515,1853457
GS,2024-02-12,427.7456,2460198
GS,2024-02-13,427.4154,1752093
GS,2024-02-14,428.6051,1618566
GS,2024-02-15,422.0149,2217776
GS,2024-02-16,425.5369,3162308
GS,2024-02-20,418.9177,1267783
GS,2024-02-21,408.5868,2217498
GS,2024-02-22,411.6016,1956629
GS,2024-02-23,428.6577,1948790
GS,2024-02-26,431.4726,1372457
GS,2024-02-27,427.0332,4252423
GS,2024-02-28,431.1551,1977661
GS,2024-02-29,425.5295,3331083
GS,2024-03-01,415.9787,2058994
GS,2024-03-04,401.024,2356222
GS,2024-03-05,407.8603,2886004
GS,2024-03-06,405.866,2104341
GS,2024-03-07,419.8886,2900855
GS,2024-03-08,416.5028,1469659
GS,2024-03-11,410.8217,1886478
GS,2024-03-12,406.9145,2638762
GS,2024-03-13,404.9632,2529918
GS,2024-03-14,398.1466,2557661
GS,2024-03-15,401.9489,1814225
GS,2024-03-18,408.736,1556435
GS,2024-03-19,410.3725,3732244
GS,2024-03-20,413.2364,2311485
GS,2024-03-21,400.4613,1992467
GS,2024-03-22,394.0761,1489530
GS,2024-03-25,390.703,2933065
GS,2024-03-26,393.4495,3063739
GS,2024-03-27,377.472,2414978
GS,2024-03-28,380.4698,3756430
GS,2024-04-01,376.4466,2104850
GS,2024-04-02,388.4032,3487293
GS,2024-04-03,381.7419,1264675
GS,2024-04-04,384.2738,2022851
GS,2024-04-05,393.9929,2003391
GS,2024-04-08,395.9497,2639711
GS,2024-04-09,402.1747,2575114
GS,2024-04-10,415.7753,2573089
GS,2024-04-11,420.8257,7743783
GS,2024-04-12,412.5104,2543201
GS,2024-04-15,410.6189,2191575
GS,2024-04-16,407.9343,2263261
GS,2024-04-17,402.463,1681359
GS,2024-04-18,397.2458,3113879
GS,2024-04-19,404.7372,2111946
GS,2024-04-22,390.5221,2627387
GS,2024-04-23,378.9482,2328547
GS,2024-04-24,374.5666,2348740
GS,2024-04-25,371.2797,1919690
GS,2024-04-26,373.3502,1713900
GS,2024-04-29,376.5802,1594784
GS,2024-04-30,380.3361,2118175
GS,2024-05-01,392.5674,2450588
GS,2024-05-02,384.3432,2363140
GS,2024-05-03,386.8225,2398048
GS,2024-05-06,394.5527,1998016
GS,2024-05-07,414.37,3833037
GS,2024-05-08,440.7348,3276295
GS,2024-05-09,448.7998,1734902
GS,2024-05-10,439.2551,1443982
GS,2024-05-13,432.1005,2155735
GS,2024-05-14,429.7608,2384301
GS,2024-05-15,410.4939,2045858
GS,2024-05-16,405.1699,2261060
GS,2024-05-17,402.1909,2538430
GS,2024-05-20,403.3764,1517311
GS,2024-05-21,396.2936,4063396
GS,2024-05-22,393.4884,2398260
GS,2024-05-23,401.2398,2562888
GS,2024-05-24,406.151,0
GS,2024-05-28,406.9453,3146245
GS,2024-05-29,405.4435,3120363
GS,2024-05-30,393.5661,2535001
GS,2024-05-31,390.6369,3274507
GS,2024-06-03,388.2698,1696471
GS,2024-06-04,407.7518,3004075
GS,2024-06-05,390.7296,2385238
GS,2024-06-06,391.315,1699600
GS,2024-06-07,398.5175,2231591
GS,2024-06-10,380.289,1924421
GS,2024-06-11,370.2559,2913407
GS,2024-06-12,370.7414,1959548
GS,2024-06-13,409.5793,3837062
GS,2024-06-14,365.9089,3815709
GS,2024-06-17,346.3941,1909838
GS,2024-06-18,347.7322,1696373
GS,2024-06-20,366.5347,4660102
GS,2024-06-21,391.9838,2065441
GS,2024-06-24,401.6071,1730888
GS,2024-06-25,415.8971,2233758
GS,2024-06-26,397.0126,2467197
GS,2024-06-27,370.8755,3265017
GS,2024-06-28,356.0227,2731068
GS,2024-07-01,388.7021,1960813
GS,2024-07-02,401.8644,2307779
GS,2024-07-03,380.192,2656529
GS,2024-07-05,390.9436,1663558
GS,2024-07-08,367.4539,3128189
GS,2024-07-09,350.9963,3163525
GS,2024-07-10,343.7905,2055118
GS,2024-07-11,340.7484,2456895
GS,2024-07-12,350.7326,7667933
GS,2024-07-15,387.2226,3596025
GS,2024-07-16,406.9441,3331821
GS,2024-07-17,421.4981,2818482
GS,2024-07-18,409.2232,2829552
GS,2024-07-19,397.2618,1538836
GS,2024-07-22,398.5049,2118483
GS,2024-07-23,402.2539,2825121
GS,2024-07-24,390.9744,1913929
GS,2024-07-25,410.418,2203193
GS,2024-07-26,420.2611,1691373
GS,2024-07-29,419.1455,1935872
GS,2024-07-30,417.2997,1789790
GS,2024-07-31,420.1922,2279613
GS,2024-08-01,415.229,2635672
GS,2024-08-02,419.36,1879152
GS,2024-08-05,415.2567,1356340
GS,2024-08-06,412.6087,2276504
GS,2024-08-07,424.1375,2239115
GS,2024-08-08,433.0687,1626990
GS,2024-08-09,432.9079,1536035
GS,2024-08-12,447.0644,2036554
GS,2024-08-13,455.6694,1671211
GS,2024-08-14,476.069,2288351
GS,2024-08-15,462.7364,3114077
GS,2024-08-16,465.132,2270089
GS,2024-08-19,474.8098,2559068
GS,2024-08-20,479.4784,1603240
GS,2024-08-21,474.4348,1952015
GS,2024-08-22,476.4574,2165940
GS,2024-08-23,462.0457,1952826
GS,2024-08-26,448.4893,1284227
GS,2024-08-27,455.7506,2099070
GS,2024-08-28,459.6909,2072271
GS,2024-08-29,463.0094,2019151
GS,2024-08-30,469.1026,3448793
GS,2024-09-03,486.4842,2389037
GS,2024-09-04,485.7206,2277650
GS,2024-09-05,483.0406,2742664
GS,2024-09-06,471.9144,2412144
GS,2024-09-09,471.3051,1552657
GS,2024-09-10,478.3917,3630387
GS,2024-09-11,473.6509,2480078
GS,2024-09-12,472.5214,2908360
GS,2024-09-13,488.0442,2746382
GS,2024-09-16,490.2954,1767983
GS,2024-09-17,494.7565,1812869
GS,2024-09-18,486.5366,1888611
GS,2024-09-19,490.25,2015825
GS,2024-09-20,495.2257,1870631
GS,2024-09-23,491.7971,2883450
GS,2024-09-24,490.7037,2212978
GS,2024-09-25,499.8796,2669088
GS,2024-09-26,493.2546,2239289
GS,2024-09-27,515.7465,1863643
GS,2024-09-30,515.8847,3650035
GS,2024-10-01,504.394,1247571
GS,2024-10-02,491.4044,3408571
GS,2024-10-03,479.6443,1887226
GS,2024-10-04,471.0322,2775785
GS,2024-10-07,490.4852,1531753
GS,2024-10-08,485.3264,2493490
GS,2024-10-09,468.6134,3532168
GS,2024-10-10,461.0256,8644450
GS,2024-10-11,464.5379,1740146
GS,2024-10-14,460.362,1799716
GS,2024-10-15,463.8555,1839245
GS,2024-10-16,460.3268,2244138
GS,2024-10-17,468.777,2107795
GS,2024-10-18,474.8836,2019594
GS,2024-10-21,468.3252,1644786
GS,2024-10-22,479.6433,1395740
GS,2024-10-23,472.7327,1583599
GS,2024-10-24,473.3567,1927412
GS,2024-10-25,477.1688,1956832
GS,2024-10-28,480.6215,1891153
GS,2024-10-29,476.1344,2101176
GS,2024-10-30,478.0204,2748474
GS,2024-10-31,491.7528,2911137
GS,2024-11-01,474.1339,2229930
GS,2024-11-04,474.924,1491556
GS,2024-11-05,453.4636,3121912
GS,2024-11-06,469.6492,2922090
GS,2024-11-07,482.0277,2155041
GS,2024-11-08,475.0702,3019457
GS,2024-11-11,479.2527,1572617
GS,2024-11-12,471.521,1820876
GS,2024-11-13,481.3504,2644928
GS,2024-11-14,477.3826,3377929
GS,2024-11-15,467.7984,2754888
GS,2024-11-18,466.2825,2962616
GS,2024-11-19,462.7428,2919985
GS,2024-11-20,462.2842,1849219
GS,2024-11-21,476.3418,3081030
GS,2024-11-22,472.1086,2096247
GS,2024-11-25,471.2257,2192275
GS,2024-11-26,484.0824,4066695
GS,2024-11-27,498.0855,2346994
GS,2024-11-29,499.5968,2297789
GS,2024-12-02,512.1264,2069487
GS,2024-12-03,528.6878,2248210
GS,2024-12-04,534.2072,1655519
GS,2024-12-05,512.708,1873866
GS,2024-12-06,491.1109,2166704
GS,2024-12-09,466.4317,2174465
GS,2024-12-10,450.384,1582661
GS,2024-12-11,444.7734,2495986
GS,2024-12-12,448.7001,3147722
GS,2024-12-13,468.1728,1824879
GS,2024-12-16,479.039,2392443
GS,2024-12-17,484.4925,2853534
GS,2024-12-18,490.8058,1653585
GS,2024-12-19,479.4216,2461427
GS,2024-12-20,496.676,2719537
GS,2024-12-23,503.5906,1004871
GS,2024-12-24,519.9659,2639913
GS,2024-12-26,544.9184,2042745
GS,2024-12-27,540.7778,1285178
GS,2024-12-30,541.3849,2092853
GS,2024-12-31,553.5298,3432240
JPM,2023-01-03,134.0,5933176
JPM,2023-01-04,133.0303,7147025
JPM,2023-01-05,133.4073,15744207
JPM,2023-01-06,133.2081,11530955
JPM,2023-01-09,133.0105,29154470
JPM,2023-01-10,131.6818,13183357
JPM,2023-01-11,136.6259,10857581
JPM,2023-01-12,136.6761,7425700
JPM,2023-01-13,133.7959,8378886
JPM,2023-01-17,139.9937,11144751
JPM,2023-01-18,137.4993,9322916
JPM,2023-01-19,138.5307,9521432
JPM,2023-01-20,142.5507,11910111
JPM,2023-01-23,141.5297,11549398
JPM,2023-01-24,142.5034,12939002
JPM,2023-01-25,146.0455,9070598
JPM,2023-01-26,145.9958,10316227
JPM,2023-01-27,144.4269,7809734
JPM,2023-01-30,142.2318,6518465
JPM,2023-01-31,139.1857,13068730
JPM,2023-02-01,139.171,9755590
JPM,2023-02-02,140.4144,9028441
JPM,2023-02-03,139.8622,13296733
JPM,2023-02-06,139.1329,12123401
JPM,2023-02-07,137.907,13642433
JPM,2023-02-08,138.1268,13720068
JPM,2023-02-09,135.4986,9633764
JPM,2023-02-10,137.5758,9590766
JPM,2023-02-13,134.2295,10888067
JPM,2023-02-14,132.6414,9081184
JPM,2023-02-15,131.5882,8297132
JPM,2023-02-16,129.4594,9235264
JPM,2023-02-17,136.0342,7632432
JPM,2023-02-21,132.4596,19855905
JPM,2023-02-22,129.0821,11162354
JPM,2023-02-23,127.2598,5605086
JPM,2023-02-24,127.6892,7866161
JPM,2023-02-27,124.3786,7154062
JPM,2023-02-28,124.7424,8830079
JPM,2023-03-01,122.7382,11411663
JPM,2023-03-02,128.7633,10020783
JPM,2023-03-03,132.0712,6124579
JPM,2023-03-06,131.8727,9083720
JPM,2023-03-07,131.1917,12923831
JPM,2023-03-08,133.1513,11953593
JPM,2023-03-09,133.689,16429410
JPM,2023-03-10,135.2526,8019859
JPM,2023-03-13,135.8868,8630920
JPM,2023-03-14,135.3315,9617736
JPM,2023-03-15,140.1515,10793156
JPM,2023-03-16,141.6688,8147491
JPM,2023-03-17,141.9506,5446078
JPM,2023-03-20,144.5313,8156345
JPM,2023-03-21,145.6338,8964255
JPM,2023-03-22,144.5512,10140801
JPM,2023-03-23,144.2343,10340077
JPM,2023-03-24,143.7733,6363945
JPM,2023-03-27,138.7153,6897579
JPM,2023-03-28,137.2912,7620650
JPM,2023-03-29,134.8382,7373252
JPM,2023-03-30,132.239,28985792
JPM,2023-03-31,132.1802,7849253
JPM,2023-04-03,132.3383,7658919
JPM,2023-04-04,128.7866,19198566
JPM,2023-04-05,130.6233,8309565
JPM,2023-04-06,131.5424,8920162
JPM,2023-04-10,133.1066,8438882
JPM,2023-04-11,131.5946,29615587
JPM,2023-04-12,129.7896,11970325
JPM,2023-04-13,130.2385,10299064
JPM,2023-04-14,128.0867,5992953
JPM,2023-04-17,128.1587,8110159
JPM,2023-04-18,130.0064,10785193
JPM,2023-04-19,129.7896,8237465
JPM,2023-04-20,129.2042,10629838
JPM,2023-04-21,128.3081,6921187
JPM,2023-04-24,129.671,9166006
JPM,2023-04-25,131.1209,7095719
JPM,2023-04-26,133.0555,10293907
JPM,2023-04-27,136.4558,12130091
JPM,2023-04-28,139.0075,15022008
JPM,2023-05-01,138.2267,10231411
JPM,2023-05-02,134.9219,9617833
JPM,2023-05-03,135.3162,11627773
JPM,2023-05-04,136.6041,6694081
JPM,2023-05-05,135.8989,5616862
JPM,2023-05-08,135.7795,8593712
JPM,2023-05-09,136.4412,11834668
JPM,2023-05-10,131.9527,13034908
JPM,2023-05-11,138.7023,10277006
JPM,2023-05-12,137.6571,6524805
JPM,2023-05-15,136.02,5879253
JPM,2023-05-16,132.6487,13541541
JPM,2023-05-17,134.9261,11646146
JPM,2023-05-18,137.3109,13632926
JPM,2023-05-19,135.4093,13355035
JPM,2023-05-22,137.3645,6879445
JPM,2023-05-23,138.8658,12363762
JPM,2023-05-24,139.4243,7465345
JPM,2023-05-25,137.1784,7258539
JPM,2023-05-26,136.4965,7525868
JPM,2023-05-30,138.4885,18003513
JPM,2023-05-31,141.359,12948726
JPM,2023-06-01,136.2446,11989975
JPM,2023-06-02,136.5341,10435558
JPM,2023-06-05,133.0727,9066914
JPM,2023-06-06,131.5955,11894642
JPM,2023-06-07,133.2263,11169718
JPM,2023-06-08,136.1238,9987987
JPM,2023-06-09,138.8194,8223771
JPM,2023-06-12,137.2422,9202242
JPM,2023-06-13,137.4144,8352634
JPM,2023-06-14,140.6796,13272062
JPM,2023-06-15,141.8662,15577522
JPM,2023-06-16,140.1345,11729573
JPM,2023-06-20,138.6635,10020409
JPM,2023-06-21,136.7752,10376854
JPM,2023-06-22,135.4363,7210065
JPM,2023-06-23,137.2211,7350789
JPM,2023-06-26,138.0813,8594049
JPM,2023-06-27,140.2926,8872646
JPM,2023-06-28,139.9164,10115531
JPM,2023-06-29,138.7898,7700210
JPM,2023-06-30,137.7404,11101132
JPM,2023-07-03,136.5166,8015999
JPM,2023-07-05,135.4921,9440316
JPM,2023-07-06,137.0589,12831756
JPM,2023-07-07,139.6681,9759187
JPM,2023-07-10,146.3185,9730784
JPM,2023-07-11,146.3468,9084357
JPM,2023-07-12,147.6135,35105464
JPM,2023-07-13,146.8373,5819587
JPM,2023-07-14,145.3046,8705996
JPM,2023-07-17,142.7249,8607769
JPM,2023-07-18,142.7212,17923954
JPM,2023-07-19,145.331,12585130
JPM,2023-07-20,143.0387,10541189
JPM,2023-07-21,142.7041,7578413
JPM,2023-07-24,143.9121,8612880
JPM,2023-07-25,147.7166,9610513
JPM,2023-07-26,148.8476,9834265
JPM,2023-07-27,148.1564,9010486
JPM,2023-07-28,148.892,7250470
JPM,2023-07-31,149.7733,14038347
JPM,2023-08-01,144.2978,10355590
JPM,2023-08-02,144.3411,10746293
JPM,2023-08-03,144.8835,13213534
JPM,2023-08-04,143.1869,8373962
JPM,2023-08-07,146.5772,7666473
JPM,2023-08-08,146.7816,14194708
JPM,2023-08-09,147.6092,13085134
JPM,2023-08-10,145.9769,9837889
JPM,2023-08-11,143.6705,6729776
JPM,2023-08-14,142.858,7549131
JPM,2023-08-15,143.7146,8939066
JPM,2023-08-16,142.9825,7704918
JPM,2023-08-17,146.6416,10184059
JPM,2023-08-18,152.442,4484360
JPM,2023-08-21,153.5535,10012339
JPM,2023-08-22,152.0461,13254153
JPM,2023-08-23,158.6273,15316886
JPM,2023-08-24,155.2844,8995578
JPM,2023-08-25,150.3065,5376081
JPM,2023-08-28,149.653,10320352
JPM,2023-08-29,154.3466,12138343
JPM,2023-08-30,153.9932,15059313
JPM,2023-08-31,152.8876,16650760
JPM,2023-09-01,146.3566,7688817
JPM,2023-09-05,151.2516,10669400
JPM,2023-09-06,149.2818,12347016
JPM,2023-09-07,145.9443,18231732
JPM,2023-09-08,149.0648,9782869
JPM,2023-09-11,144.8667,5974345
JPM,2023-09-12,145.3014,13153552
JPM,2023-09-13,141.6103,16350327
JPM,2023-09-14,146.5746,16577174
JPM,2023-09-15,139.7704,10926240
JPM,2023-09-18,141.4651,8715524
JPM,2023-09-19,142.9781,8457879
JPM,2023-09-20,144.2999,10818315
JPM,2023-09-21,157.4788,13789128
JPM,2023-09-22,159.3891,6477871
JPM,2023-09-25,157.8632,11570071
JPM,2023-09-26,156.853,10616236
JPM,2023-09-27,160.7022,13885012
JPM,2023-09-28,167.2436,11239228
JPM,2023-09-29,169.8897,13907304
JPM,2023-10-02,162.575,12860930
JPM,2023-10-03,158.5449,10869760
JPM,2023-10-04,162.5437,12272025
JPM,2023-10-05,160.057,16940250
JPM,2023-10-06,165.4489,8923927
JPM,2023-10-09,166.5468,5199564
JPM,2023-10-10,167.8313,32132215
JPM,2023-10-11,168.952,7377447
JPM,2023-10-12,166.3657,9492021
JPM,2023-10-13,170.0871,14613794
JPM,2023-10-16,167.3583,7849212
JPM,2023-10-17,169.8123,9519179
JPM,2023-10-18,175.2422,12276644
JPM,2023-10-19,174.1395,12414852
JPM,2023-10-20,174.192,6389000
JPM,2023-10-23,181.6153,8636331
JPM,2023-10-24,187.9845,10367361
JPM,2023-10-25,197.8422,10003131
JPM,2023-10-26,202.6397,11059772
JPM,2023-10-27,221.6427,11869230
JPM,2023-10-30,236.9487,12298336
JPM,2023-10-31,244.9932,19528221
JPM,2023-11-01,250.5518,6656460
JPM,2023-11-02,258.7872,12971905
JPM,2023-11-03,242.5755,6654787
JPM,2023-11-06,240.6582,7680370
JPM,2023-11-07,242.6731,8696394
JPM,2023-11-08,237.9913,9166898
JPM,2023-11-09,245.7959,17387338
JPM,2023-11-10,247.9915,13846995
JPM,2023-11-13,252.6803,10518742
JPM,2023-11-14,250.1769,12190654
JPM,2023-11-15,252.886,6788166
JPM,2023-11-16,252.2383,9527280
JPM,2023-11-17,253.5476,13561262
JPM,2023-11-20,256.394,10956276
JPM,2023-11-21,252.8216,5394166
JPM,2023-11-22,255.6074,10371433
JPM,2023-11-24,256.1015,7805667
JPM,2023-11-27,258.4646,11235098
JPM,2023-11-28,259.7932,12139251
JPM,2023-11-29,263.7793,12462085
JPM,2023-11-30,262.3926,12897074
JPM,2023-12-01,257.8783,10089689
JPM,2023-12-04,254.5419,9103920
JPM,2023-12-05,254.7444,5560681
JPM,2023-12-06,252.5744,10231921
JPM,2023-12-07,254.1043,6514940
JPM,2023-12-08,252.3837,8056053
JPM,2023-12-11,257.4578,12682556
JPM,2023-12-12,266.0762,6695670
JPM,2023-12-13,268.0069,7577152
JPM,2023-12-14,266.592,9336213
JPM,2023-12-15,262.881,9179256
JPM,2023-12-18,272.3108,11733114
JPM,2023-12-19,270.1572,12369661
JPM,2023-12-20,261.8464,9171030
JPM,2023-12-21,262.9321,13601720
JPM,2023-12-22,262.8479,10212226
JPM,2023-12-26,266.6607,10433319
JPM,2023-12-27,276.7702,13964399
JPM,2023-12-28,280.1823,9614967
JPM,2023-12-29,279.5455,10148371
JPM,2024-01-02,285.9338,18823056
JPM,2024-01-03,288.8515,12940873
JPM,2024-01-04,288.3783,8152707
JPM,2024-01-05,288.5251,5338206
JPM,2024-01-08,295.3414,8087235
JPM,2024-01-09,297.0823,8416584
JPM,2024-01-10,290.9698,28433321
JPM,2024-01-11,281.2515,12187822
JPM,2024-01-12,286.3392,15661025
JPM,2024-01-16,282.0885,12070719
JPM,2024-01-17,283.7132,8946003
JPM,2024-01-18,285.0627,11331407
JPM,2024-01-19,283.791,8156756
JPM,2024-01-22,280.3675,8491986
JPM,2024-01-23,277.8758,8315881
JPM,2024-01-24,279.6638,8840742
JPM,2024-01-25,285.7263,12250515
JPM,2024-01-26,285.4111,11652176
JPM,2024-01-29,282.7911,8412874
JPM,2024-01-30,286.5286,10094696
JPM,2024-01-31,275.4306,17515041
JPM,2024-02-01,283.8728,11910395
JPM,2024-02-02,284.1362,11528987
JPM,2024-02-05,284.6353,8386585
JPM,2024-02-06,293.2183,12213515
JPM,2024-02-07,290.4229,10269595
JPM,2024-02-08,283.9155,12672262
JPM,2024-02-09,286.6206,11578409
JPM,2024-02-12,288.2927,10254312
JPM,2024-02-13,289.9354,6715274
JPM,2024-02-14,290.3309,5774018
JPM,2024-02-15,286.355,7527068
JPM,2024-02-16,288.0284,8762848
JPM,2024-02-20,284.8362,14316408
JPM,2024-02-21,287.2129,8865879
JPM,2024-02-22,284.2715,12573193
JPM,2024-02-23,292.1388,7860110
JPM,2024-02-26,292.4098,7924776
JPM,2024-02-27,293.9908,10148186
JPM,2024-02-28,297.4391,10283778
JPM,2024-02-29,302.0793,10027831
JPM,2024-03-01,309.2416,10024563
JPM,2024-03-04,305.9264,10431468
JPM,2024-03-05,292.779,8175165
JPM,2024-03-06,296.3728,11268581
JPM,2024-03-07,290.7019,11656347
JPM,2024-03-08,290.0525,5858214
JPM,2024-03-11,282.7193,7090999
JPM,2024-03-12,283.1206,10201275
JPM,2024-03-13,274.345,6930581
JPM,2024-03-14,278.539,6136093
JPM,2024-03-15,273.9125,13561707
JPM,2024-03-18,278.3872,13056718
JPM,2024-03-19,272.5749,10893737
JPM,2024-03-20,274.1501,9935372
JPM,2024-03-21,265.3603,11772271
JPM,2024-03-22,262.4599,9791080
JPM,2024-03-25,258.1991,6664862
JPM,2024-03-26,254.7401,6283114
JPM,2024-03-27,257.1998,9472322
JPM,2024-03-28,255.2706,12828991
JPM,2024-04-01,259.2686,9696102
JPM,2024-04-02,271.7381,22774524
JPM,2024-04-03,267.6854,7478997
JPM,2024-04-04,270.4594,10177835
JPM,2024-04-05,274.6549,10249970
JPM,2024-04-08,286.3549,11197695
JPM,2024-04-09,287.0722,8203925
JPM,2024-04-10,291.8951,7137763
JPM,2024-04-11,293.7823,22432630
JPM,2024-04-12,292.672,8617303
JPM,2024-04-15,289.7211,8203358
JPM,2024-04-16,287.6197,10116112
JPM,2024-04-17,280.3882,11657457
JPM,2024-04-18,280.9258,8309123
JPM,2024-04-19,283.1701,5182152
JPM,2024-04-22,283.4977,7430277
JPM,2024-04-23,282.0063,8049568
JPM,2024-04-24,286.5611,7873723
JPM,2024-04-25,285.9287,8380347
JPM,2024-04-26,281.1435,9933342
JPM,2024-04-29,275.4786,8679623
JPM,2024-04-30,275.0155,10544316
JPM,2024-05-01,271.4367,16169047
JPM,2024-05-02,267.7358,10094490
JPM,2024-05-03,271.8545,8468660
JPM,2024-05-06,272.1877,8822758
JPM,2024-05-07,275.9323,9317548
JPM,2024-05-08,275.7154,9066126
JPM,2024-05-09,276.7855,13503609
JPM,2024-05-10,280.944,11850591
JPM,2024-05-13,282.7613,6691296
JPM,2024-05-14,285.1082,12926022
JPM,2024-05-15,283.931,14269065
JPM,2024-05-16,277.7373,10678624
JPM,2024-05-17,280.5731,5554178
JPM,2024-05-20,292.2491,8483521
JPM,2024-05-21,279.7314,11781788
JPM,2024-05-22,276.4316,9708776
JPM,2024-05-23,273.5312,7986600
JPM,2024-05-24,281.825,9101648
JPM,2024-05-28,279.336,10037372
JPM,2024-05-29,288.046,7898515
JPM,2024-05-30,287.0409,10684762
JPM,2024-05-31,294.607,14379947
JPM,2024-06-03,287.4105,8932891
JPM,2024-06-04,307.42,13894012
JPM,2024-06-05,311.0033,9128825
JPM,2024-06-06,297.7111,11443528
JPM,2024-06-07,285.008,9342824
JPM,2024-06-10,282.2481,11483416
JPM,2024-06-11,266.3259,15250390
JPM,2024-06-12,299.9732,13355000
JPM,2024-06-13,336.9631,16527471
JPM,2024-06-14,324.2374,7498931
JPM,2024-06-17,314.8208,7829596
JPM,2024-06-18,317.0083,16182940
JPM,2024-06-20,325.9075,18454749
JPM,2024-06-21,327.3461,6209483
JPM,2024-06-24,331.6301,9848239
JPM,2024-06-25,335.0254,9692564
JPM,2024-06-26,322.5871,19323428
JPM,2024-06-27,306.4247,7953458
JPM,2024-06-28,300.7876,17278116
JPM,2024-07-01,313.1693,9258494
JPM,2024-07-02,291.1422,12418856
JPM,2024-07-03,286.7143,8272116
JPM,2024-07-05,303.2634,8921856
JPM,2024-07-08,292.9391,9340291
JPM,2024-07-09,288.4301,7916469
JPM,2024-07-10,312.395,13758005
JPM,2024-07-11,316.1106,9567046
JPM,2024-07-12,314.9892,30449126
JPM,2024-07-15,335.7181,7090608
JPM,2024-07-16,339.6697,8675384
JPM,2024-07-17,344.6001,9007596
JPM,2024-07-18,340.1143,7937860
JPM,2024-07-19,336.6318,7967804
JPM,2024-07-22,332.6082,15470638
JPM,2024-07-23,326.196,11399948
JPM,2024-07-24,327.4823,10897121
JPM,2024-07-25,327.1724,10707703
JPM,2024-07-26,326.2477,8682622
JPM,2024-07-29,320.7769,7655656
JPM,2024-07-30,324.5256,12357878
JPM,2024-07-31,322.9947,11141183
JPM,2024-08-01,315.1596,8934761
JPM,2024-08-02,310.9904,5041770
JPM,2024-08-05,318.0095,11546660
JPM,2024-08-06,313.0451,9647101
JPM,2024-08-07,311.2469,8201020
JPM,2024-08-08,311.1459,6563627
